id,base_name_en,rank,condition_en,item_en,stack,percentage
3016,Lavasioth,MR,Guiding Lands (Tempered),Spiritvein Solidbone,1,30
3017,Lavasioth,MR,Guiding Lands (Tempered),Spiritvein Gem,1,9
3018,Uragaan,HR,Track,Uragaan Scale+,1,100
3019,Uragaan,HR,Carve / Capture,Uragaan Scale+,1,37
3020,Uragaan,HR,Carve / Capture,Uragaan Carapace,1,25
3021,Uragaan,HR,Carve / Capture,Uragaan Scute,1,21
3022,Uragaan,HR,Carve / Capture,Uragaan Marrow,1,15
3023,Uragaan,HR,Carve / Capture,Uragaan Ruby,1,2
3024,Uragaan,HR,Wound Jaw,Uragaan Jaw,1,72
3025,Uragaan,HR,Wound Jaw,Firecell Stone,1,27
3026,Uragaan,HR,Wound Jaw,Uragaan Ruby,1,1
3027,Uragaan,HR,Wound Back,Uragaan Scute,1,70
3028,Uragaan,HR,Wound Back,Uragaan Marrow,1,30
3029,Uragaan,HR,Wound Tail,Uragaan Scale+,2,70
3030,Uragaan,HR,Wound Tail,Uragaan Scute,1,30
3031,Uragaan,HR,Shiny Drop,Lava Nugget,1,50
3032,Uragaan,HR,Shiny Drop,Uragaan Scale+,1,28
3033,Uragaan,HR,Shiny Drop,Large Wyvern Tear,1,22
3034,Uragaan,HR,Tail Carve,Uragaan Scute,1,72
3035,Uragaan,HR,Tail Carve,Uragaan Marrow,1,25
3036,Uragaan,HR,Tail Carve,Uragaan Ruby,1,3
3037,Uragaan,HR,Back Mining,Lava Nugget,1,60
3038,Uragaan,HR,Back Mining,Carbalite Ore,1,27
3039,Uragaan,HR,Back Mining,Firecell Stone,1,13
3040,Uragaan,HR,Palico Bonus,Lava Nugget,1,50
3041,Uragaan,HR,Palico Bonus,Uragaan Scale+,1,28
3042,Uragaan,HR,Palico Bonus,Large Wyvern Tear,1,22
3043,Uragaan,HR,Plunderblade,Uragaan Scale+,1,42
3044,Uragaan,HR,Plunderblade,Uragaan Carapace,1,34
3045,Uragaan,HR,Plunderblade,Lava Nugget,1,23
3046,Uragaan,HR,Plunderblade,Uragaan Ruby,1,1
3047,Uragaan,HR,Bandit Mantle,Lustrous Scale,1,100
3048,Uragaan,HR,Hunt (Bronze),Uragaan Carapace,1,26
3049,Uragaan,HR,Hunt (Bronze),Uragaan Scale+,1,21
3050,Uragaan,HR,Hunt (Bronze),Inferno Sac,1,18
3051,Uragaan,HR,Hunt (Bronze),Uragaan Scute,1,12
3052,Uragaan,HR,Hunt (Bronze),Monster Hardbone,1,10
3053,Uragaan,HR,Hunt (Bronze),Uragaan Marrow,1,8
3054,Uragaan,HR,Hunt (Bronze),Firecell Stone,1,5
3055,Uragaan,HR,Investigation (Silver),Uragaan Scute,1,26
3056,Uragaan,HR,Investigation (Silver),Uragaan Marrow,1,19
3057,Uragaan,HR,Investigation (Silver),Lava Nugget,2,14
3058,Uragaan,HR,Investigation (Silver),Firecell Stone,1,13
3059,Uragaan,HR,Investigation (Silver),Uragaan Carapace,2,12
3060,Uragaan,HR,Investigation (Silver),Uragaan Scale+,2,10
3061,Uragaan,HR,Investigation (Silver),Uragaan Ruby,1,6
3062,Uragaan,HR,Investigation (Gold),Uragaan Scute,1,24
3063,Uragaan,HR,Investigation (Gold),Uragaan Marrow,1,21
3064,Uragaan,HR,Investigation (Gold),Firecell Stone,1,16
3065,Uragaan,HR,Investigation (Gold),Uragaan Ruby,1,13
3066,Uragaan,HR,Investigation (Gold),Uragaan Carapace,3,10
3067,Uragaan,HR,Investigation (Gold),Uragaan Scale+,3,8
3068,Uragaan,HR,Investigation (Gold),Lava Nugget,3,8
3069,Uragaan,HR,Investigation (Purple),Worn Feystone,1,35
3070,Uragaan,HR,Investigation (Purple),Glowing Feystone,1,34
3071,Uragaan,HR,Investigation (Purple),Warped Feystone,1,26
3072,Uragaan,HR,Investigation (Purple),Sullied Streamstone,1,3
3073,Uragaan,HR,Investigation (Purple),Shining Streamstone,1,2
3074,Uragaan,MR,Track,Uragaan Shard,1,100
3075,Uragaan,MR,Carve / Capture,Uragaan Shard,1,36
3076,Uragaan,MR,Carve / Capture,Uragaan Cortex,1,24
3077,Uragaan,MR,Carve / Capture,Uragaan Scute+,1,20
3078,Uragaan,MR,Carve / Capture,Uragaan Marrow,1,13
3079,Uragaan,MR,Carve / Capture,Uragaan Ruby,1,5
3080,Uragaan,MR,Carve / Capture,Uragaan Pallium,1,2
3081,Uragaan,MR,Wound Jaw,Uragaan Jaw+,1,72
3082,Uragaan,MR,Wound Jaw,Uragaan Cortex,1,27
3083,Uragaan,MR,Wound Jaw,Uragaan Pallium,1,1
3084,Uragaan,MR,Wound Back,Uragaan Scute+,1,70
3085,Uragaan,MR,Wound Back,Uragaan Marrow,2,30
3086,Uragaan,MR,Wound Tail,Uragaan Shard,2,70
3087,Uragaan,MR,Wound Tail,Uragaan Scute+,1,30
3088,Uragaan,MR,Shiny Drop,Lava Nugget,2,50
3089,Uragaan,MR,Shiny Drop,Uragaan Shard,1,28
3090,Uragaan,MR,Shiny Drop,Large Wyvern Tear,1,22
3091,Uragaan,MR,Tail Carve,Uragaan Scute+,1,60
3092,Uragaan,MR,Tail Carve,Uragaan Cortex,1,30
3093,Uragaan,MR,Tail Carve,Uragaan Ruby,1,7
3094,Uragaan,MR,Tail Carve,Uragaan Pallium,1,3
3095,Uragaan,MR,Palico Bonus,Lava Nugget,1,50
3096,Uragaan,MR,Palico Bonus,Uragaan Shard,1,28
3097,Uragaan,MR,Palico Bonus,Large Wyvern Tear,1,22
3098,Uragaan,MR,Plunderblade,Uragaan Shard,1,42
3099,Uragaan,MR,Plunderblade,Uragaan Cortex,1,34
3100,Uragaan,MR,Plunderblade,Lava Nugget,1,23
3101,Uragaan,MR,Plunderblade,Uragaan Pallium,1,1
3102,Uragaan,MR,Bandit Mantle,Lustrous Scale,1,70
3103,Uragaan,MR,Bandit Mantle,Glimmering Scale,1,30
3104,Uragaan,MR,Hunt (Bronze),Uragaan Cortex,1,30
3105,Uragaan,MR,Hunt (Bronze),Uragaan Shard,1,23
3106,Uragaan,MR,Hunt (Bronze),Conflagrant Sac,1,21
3107,Uragaan,MR,Hunt (Bronze),Uragaan Scute+,1,15
3108,Uragaan,MR,Hunt (Bronze),Uragaan Marrow,2,8
3109,Uragaan,MR,Hunt (Bronze),Uragaan Ruby,1,3
3110,Uragaan,MR,Investigation (Silver),Uragaan Scute+,1,26
3111,Uragaan,MR,Investigation (Silver),Uragaan Cortex,2,15
3112,Uragaan,MR,Investigation (Silver),Lava Nugget,3,14
3113,Uragaan,MR,Investigation (Silver),Conflagrant Sac,2,13
3114,Uragaan,MR,Investigation (Silver),Uragaan Shard,2,12
3115,Uragaan,MR,Investigation (Silver),Uragaan Pallium,1,10
3116,Uragaan,MR,Investigation (Silver),Uragaan Ruby,1,10
3117,Uragaan,MR,Investigation (Gold),Uragaan Scute+,1,24
3118,Uragaan,MR,Investigation (Gold),Uragaan Pallium,1,18
3119,Uragaan,MR,Investigation (Gold),Conflagrant Sac,3,16
3120,Uragaan,MR,Investigation (Gold),Uragaan Cortex,3,13
3121,Uragaan,MR,Investigation (Gold),Uragaan Shard,3,11
3122,Uragaan,MR,Investigation (Gold),Uragaan Ruby,1,10
3123,Uragaan,MR,Investigation (Gold),Lava Nugget,4,8
3124,Uragaan,MR,Investigation (Purple),Carved Feystone,1,60
3125,Uragaan,MR,Investigation (Purple),Ancient Feystone,1,30
3126,Uragaan,MR,Investigation (Purple),Sealed Feystone,1,10
3127,Uragaan,MR,Guiding Lands (Low),Heavy Dragonvein Bone,1,63
3128,Uragaan,MR,Guiding Lands (Low),Metallic Scute,1,37
3129,Uragaan,MR,Guiding Lands (Mid),Metallic Scute,1,63
3130,Uragaan,MR,Guiding Lands (Mid),Heavy Dragonvein Bone,1,37
3131,Uragaan,MR,Guiding Lands (High),Metallic Scute,1,100
3132,Uragaan,MR,Guiding Lands (Tempered),Tempered Scute,1,61
3133,Uragaan,MR,Guiding Lands (Tempered),Spiritvein Solidbone,1,30
3134,Uragaan,MR,Guiding Lands (Tempered),Spiritvein Gem,1,9
3135,Azure Rathalos,HR,Track,Azure Rathalos Scale+,1,100
3136,Azure Rathalos,HR,Carve / Capture,Azure Rathalos Scale+,1,33
3137,Azure Rathalos,HR,Carve / Capture,Azure Rathalos Carapace,1,24
3138,Azure Rathalos,HR,Carve / Capture,Azure Rathalos Wing,1,20
3139,Azure Rathalos,HR,Carve / Capture,Rathalos Medulla,1,14
3140,Azure Rathalos,HR,Carve / Capture,Rathalos Plate,1,7
3141,Azure Rathalos,HR,Carve / Capture,Rathalos Ruby,1,2
3142,Azure Rathalos,HR,Wound Head,Azure Rathalos Scale+,1,65
3143,Azure Rathalos,HR,Wound Head,Azure Rathalos Carapace,1,30
3144,Azure Rathalos,HR,Wound Head,Rathalos Plate,1,4
3145,Azure Rathalos,HR,Wound Head,Rathalos Ruby,1,1
3146,Azure Rathalos,HR,Wound Wings,Azure Rathalos Wing,1,65
3147,Azure Rathalos,HR,Wound Wings,Rath Wingtalon,2,35
3148,Azure Rathalos,HR,Wound Back,Azure Rathalos Carapace,1,69
3149,Azure Rathalos,HR,Wound Back,Rathalos Medulla,1,30
3150,Azure Rathalos,HR,Wound Back,Rathalos Ruby,1,1
3151,Azure Rathalos,HR,Shiny Drop,Azure Rathalos Scale+,1,50
3152,Azure Rathalos,HR,Shiny Drop,Azure Rathalos Carapace,1,28
3153,Azure Rathalos,HR,Shiny Drop,Large Wyvern Tear,1,22
3154,Azure Rathalos,HR,Tail Carve,Azure Rathalos Tail,1,65
3155,Azure Rathalos,HR,Tail Carve,Azure Rathalos Scale+,1,20
3156,Azure Rathalos,HR,Tail Carve,Rathalos Medulla,1,7
3157,Azure Rathalos,HR,Tail Carve,Rathalos Plate,1,5
3158,Azure Rathalos,HR,Tail Carve,Rathalos Ruby,1,3
3159,Azure Rathalos,HR,Palico Bonus,Azure Rathalos Scale+,1,50
3160,Azure Rathalos,HR,Palico Bonus,Azure Rathalos Carapace,1,28
3161,Azure Rathalos,HR,Palico Bonus,Large Wyvern Tear,1,22
3162,Azure Rathalos,HR,Plunderblade,Azure Rathalos Carapace,1,42
3163,Azure Rathalos,HR,Plunderblade,Azure Rathalos Scale+,1,31
3164,Azure Rathalos,HR,Plunderblade,Azure Rathalos Wing,1,26
3165,Azure Rathalos,HR,Plunderblade,Rathalos Ruby,1,1
3166,Azure Rathalos,HR,Bandit Mantle,Lustrous Scale,1,100
3167,Azure Rathalos,HR,Hunt (Bronze),Azure Rathalos Carapace,1,27
3168,Azure Rathalos,HR,Hunt (Bronze),Azure Rathalos Scale+,1,21
3169,Azure Rathalos,HR,Hunt (Bronze),Inferno Sac,1,18
3170,Azure Rathalos,HR,Hunt (Bronze),Azure Rathalos Wing,1,12
3171,Azure Rathalos,HR,Hunt (Bronze),Monster Hardbone,2,10
3172,Azure Rathalos,HR,Hunt (Bronze),Azure Rathalos Tail,1,9
3173,Azure Rathalos,HR,Hunt (Bronze),Rathalos Plate,1,3
3174,Azure Rathalos,HR,Investigation (Silver),Azure Rathalos Wing,1,20
3175,Azure Rathalos,HR,Investigation (Silver),Azure Rathalos Tail,1,20
3176,Azure Rathalos,HR,Investigation (Silver),Azure Rathalos Carapace,2,14
3177,Azure Rathalos,HR,Investigation (Silver),Inferno Sac,2,14
3178,Azure Rathalos,HR,Investigation (Silver),Rathalos Medulla,1,13
3179,Azure Rathalos,HR,Investigation (Silver),Azure Rathalos Scale+,2,12
3180,Azure Rathalos,HR,Investigation (Silver),Rathalos Ruby,1,7
3181,Azure Rathalos,HR,Investigation (Gold),Azure Rathalos Wing,1,20
3182,Azure Rathalos,HR,Investigation (Gold),Azure Rathalos Tail,1,20
3183,Azure Rathalos,HR,Investigation (Gold),Rathalos Medulla,1,14
3184,Azure Rathalos,HR,Investigation (Gold),Rathalos Ruby,1,14
3185,Azure Rathalos,HR,Investigation (Gold),Inferno Sac,3,12
3186,Azure Rathalos,HR,Investigation (Gold),Azure Rathalos Carapace,3,10
3187,Azure Rathalos,HR,Investigation (Gold),Azure Rathalos Scale+,3,10
3188,Azure Rathalos,HR,Investigation (Purple),Worn Feystone,1,35
3189,Azure Rathalos,HR,Investigation (Purple),Glowing Feystone,1,34
3190,Azure Rathalos,HR,Investigation (Purple),Warped Feystone,1,26
3191,Azure Rathalos,HR,Investigation (Purple),Sullied Streamstone,1,3
3192,Azure Rathalos,HR,Investigation (Purple),Shining Streamstone,1,2
3193,Azure Rathalos,MR,Track,Azure Rathalos Shard,1,100
3194,Azure Rathalos,MR,Carve / Capture,Azure Rathalos Shard,1,33
3195,Azure Rathalos,MR,Carve / Capture,Azure Rathalos Cortex,1,24
3196,Azure Rathalos,MR,Carve / Capture,Azure Rathalos Fellwing,1,20
3197,Azure Rathalos,MR,Carve / Capture,Rathalos Medulla,1,14
3198,Azure Rathalos,MR,Carve / Capture,Rathalos Ruby,1,7
3199,Azure Rathalos,MR,Carve / Capture,Rathalos Mantle,1,2
3200,Azure Rathalos,MR,Wound Head,Azure Rathalos Cortex,1,65
3201,Azure Rathalos,MR,Wound Head,Azure Rathalos Shard,1,27
3202,Azure Rathalos,MR,Wound Head,Rathalos Ruby,1,5
3203,Azure Rathalos,MR,Wound Head,Rathalos Mantle,1,3
3204,Azure Rathalos,MR,Wound Wings,Azure Rathalos Fellwing,1,65
3205,Azure Rathalos,MR,Wound Wings,Rath Wingtalon+,2,35
3206,Azure Rathalos,MR,Wound Back,Azure Rathalos Cortex,1,68
3207,Azure Rathalos,MR,Wound Back,Rathalos Medulla,2,30
3208,Azure Rathalos,MR,Wound Back,Rathalos Mantle,1,2
3209,Azure Rathalos,MR,Shiny Drop,Azure Rathalos Shard,1,50
3210,Azure Rathalos,MR,Shiny Drop,Azure Rathalos Cortex,1,28
3211,Azure Rathalos,MR,Shiny Drop,Large Wyvern Tear,1,22
3212,Azure Rathalos,MR,Tail Carve,Azure Rathalos Lash,1,65
3213,Azure Rathalos,MR,Tail Carve,Azure Rathalos Shard,1,20
3214,Azure Rathalos,MR,Tail Carve,Rathalos Medulla,1,7
3215,Azure Rathalos,MR,Tail Carve,Rathalos Ruby,1,5
3216,Azure Rathalos,MR,Tail Carve,Rathalos Mantle,1,3
3217,Azure Rathalos,MR,Palico Bonus,Azure Rathalos Shard,1,50
3218,Azure Rathalos,MR,Palico Bonus,Azure Rathalos Cortex,1,28
3219,Azure Rathalos,MR,Palico Bonus,Large Wyvern Tear,1,22
3220,Azure Rathalos,MR,Plunderblade,Azure Rathalos Cortex,1,42
3221,Azure Rathalos,MR,Plunderblade,Azure Rathalos Shard,1,31
3222,Azure Rathalos,MR,Plunderblade,Azure Rathalos Fellwing,1,26
3223,Azure Rathalos,MR,Plunderblade,Rathalos Mantle,1,1
3224,Azure Rathalos,MR,Bandit Mantle,Glimmering Scale,1,70
3225,Azure Rathalos,MR,Bandit Mantle,Giant Scale,1,30
3226,Azure Rathalos,MR,Hunt (Bronze),Azure Rathalos Cortex,1,27
3227,Azure Rathalos,MR,Hunt (Bronze),Azure Rathalos Shard,1,21
3228,Azure Rathalos,MR,Hunt (Bronze),Conflagrant Sac,1,18
3229,Azure Rathalos,MR,Hunt (Bronze),Azure Rathalos Fellwing,1,12
3230,Azure Rathalos,MR,Hunt (Bronze),Rath Wingtalon+,2,10
3231,Azure Rathalos,MR,Hunt (Bronze),Azure Rathalos Lash,1,9
3232,Azure Rathalos,MR,Hunt (Bronze),Rathalos Ruby,1,3
3233,Azure Rathalos,MR,Investigation (Silver),Azure Rathalos Cortex,2,22
3234,Azure Rathalos,MR,Investigation (Silver),Azure Rathalos Lash,1,21
3235,Azure Rathalos,MR,Investigation (Silver),Azure Rathalos Shard,2,20
3236,Azure Rathalos,MR,Investigation (Silver),Azure Rathalos Fellwing,1,17
3237,Azure Rathalos,MR,Investigation (Silver),Rathalos Ruby,1,10
3238,Azure Rathalos,MR,Investigation (Silver),Rathalos Mantle,1,10
3239,Azure Rathalos,MR,Investigation (Gold),Azure Rathalos Lash,1,24
3240,Azure Rathalos,MR,Investigation (Gold),Azure Rathalos Fellwing,1,19
3241,Azure Rathalos,MR,Investigation (Gold),Rathalos Mantle,1,18
3242,Azure Rathalos,MR,Investigation (Gold),Azure Rathalos Cortex,3,16
3243,Azure Rathalos,MR,Investigation (Gold),Azure Rathalos Shard,3,13
3244,Azure Rathalos,MR,Investigation (Gold),Rathalos Ruby,1,10
3245,Azure Rathalos,MR,Investigation (Purple),Carved Feystone,1,60
3246,Azure Rathalos,MR,Investigation (Purple),Ancient Feystone,1,30
3247,Azure Rathalos,MR,Investigation (Purple),Sealed Feystone,1,10
3248,Azure Rathalos,MR,Guiding Lands (Low),Dragonvein Solidbone,1,63
3249,Azure Rathalos,MR,Guiding Lands (Low),Azure Scale,1,37
3250,Azure Rathalos,MR,Guiding Lands (Mid),Azure Scale,1,63
3251,Azure Rathalos,MR,Guiding Lands (Mid),Dragonvein Solidbone,1,37
3252,Azure Rathalos,MR,Guiding Lands (High),Azure Scale,1,100
3253,Azure Rathalos,MR,Guiding Lands (Tempered),Tempered Azure Scale,1,59
3254,Azure Rathalos,MR,Guiding Lands (Tempered),Spiritvein Solidbone,1,28
3255,Azure Rathalos,MR,Guiding Lands (Tempered),Spiritvein Gem,1,13
3256,Black Diablos,HR,Track,Black Diablos Carapace,1,100
3257,Black Diablos,HR,Carve / Capture,Black Diablos Carapace,1,31
3258,Black Diablos,HR,Carve / Capture,Black Diablos Ridge+,1,24
3259,Black Diablos,HR,Carve / Capture,Blos Medulla,1,16
3260,Black Diablos,HR,Carve / Capture,Diablos Fang,1,13
3261,Black Diablos,HR,Carve / Capture,Diablos Tailcase,1,12
3262,Black Diablos,HR,Carve / Capture,Wyvern Gem,1,4
3263,Black Diablos,HR,Break Horns,Black Spiral Horn+,1,65
3264,Black Diablos,HR,Break Horns,Twisted Horn,2,35
3265,Black Diablos,HR,Wound Back,Black Diablos Ridge+,1,70
3266,Black Diablos,HR,Wound Back,Blos Medulla,1,30
3267,Black Diablos,HR,Shiny Drop,Black Diablos Carapace,1,50
3268,Black Diablos,HR,Shiny Drop,Black Diablos Ridge+,1,28
3269,Black Diablos,HR,Shiny Drop,Large Wyvern Tear,1,22
3270,Black Diablos,HR,Tail Carve,Diablos Tailcase,1,40
3271,Black Diablos,HR,Tail Carve,Black Diablos Carapace,1,34
3272,Black Diablos,HR,Tail Carve,Blos Medulla,1,22
3273,Black Diablos,HR,Tail Carve,Wyvern Gem,1,4
3274,Black Diablos,HR,Palico Bonus,Black Diablos Carapace,1,50
3275,Black Diablos,HR,Palico Bonus,Black Diablos Ridge+,1,28
3276,Black Diablos,HR,Palico Bonus,Large Wyvern Tear,1,22
3277,Black Diablos,HR,Plunderblade,Black Diablos Carapace,1,42
3278,Black Diablos,HR,Plunderblade,Black Diablos Ridge+,1,31
3279,Black Diablos,HR,Plunderblade,Diablos Fang,1,25
3280,Black Diablos,HR,Plunderblade,Wyvern Gem,1,2
3281,Black Diablos,HR,Bandit Mantle,Lustrous Scale,1,100
3282,Black Diablos,HR,Hunt (Bronze),Black Diablos Ridge+,1,26
3283,Black Diablos,HR,Hunt (Bronze),Black Diablos Carapace,1,21
3284,Black Diablos,HR,Hunt (Bronze),Dash Extract,2,16
3285,Black Diablos,HR,Hunt (Bronze),Diablos Fang,2,14
3286,Black Diablos,HR,Hunt (Bronze),Monster Hardbone,1,13
3287,Black Diablos,HR,Hunt (Bronze),Blos Medulla,1,9
3288,Black Diablos,HR,Hunt (Bronze),Wyvern Gem,1,1
3289,Black Diablos,HR,Investigation (Silver),Black Diablos Ridge+,2,20
3290,Black Diablos,HR,Investigation (Silver),Blos Medulla,1,20
3291,Black Diablos,HR,Investigation (Silver),Black Diablos Carapace,2,14
3292,Black Diablos,HR,Investigation (Silver),Black Spiral Horn+,1,14
3293,Black Diablos,HR,Investigation (Silver),Dash Extract,2,14
3294,Black Diablos,HR,Investigation (Silver),Diablos Fang,2,10
3295,Black Diablos,HR,Investigation (Silver),Wyvern Gem,1,8
3296,Black Diablos,HR,Investigation (Gold),Blos Medulla,1,24
3297,Black Diablos,HR,Investigation (Gold),Black Spiral Horn+,1,18
3298,Black Diablos,HR,Investigation (Gold),Wyvern Gem,1,16
3299,Black Diablos,HR,Investigation (Gold),Black Diablos Ridge+,3,12
3300,Black Diablos,HR,Investigation (Gold),Dash Extract,3,12
3301,Black Diablos,HR,Investigation (Gold),Black Diablos Carapace,3,10
3302,Black Diablos,HR,Investigation (Gold),Diablos Fang,3,8
3303,Black Diablos,HR,Investigation (Purple),Worn Feystone,1,35
3304,Black Diablos,HR,Investigation (Purple),Glowing Feystone,1,34
3305,Black Diablos,HR,Investigation (Purple),Warped Feystone,1,26
3306,Black Diablos,HR,Investigation (Purple),Sullied Streamstone,1,3
3307,Black Diablos,HR,Investigation (Purple),Shining Streamstone,1,2
3308,Black Diablos,MR,Track,Black Diablos Cortex,1,100
3309,Black Diablos,MR,Carve / Capture,Black Diablos Cortex,1,34
3310,Black Diablos,MR,Carve / Capture,Black Diablos Chine,1,26
3311,Black Diablos,MR,Carve / Capture,Diablos Tailcase+,1,15
3312,Black Diablos,MR,Carve / Capture,Blos Medulla,1,12
3313,Black Diablos,MR,Carve / Capture,Wyvern Gem,1,8
3314,Black Diablos,MR,Carve / Capture,Large Wyvern Gem,1,5
3315,Black Diablos,MR,Break Horns,Blackcurl Stouthorn,1,83
3316,Black Diablos,MR,Break Horns,Diablos Hardhorn,1,17
3317,Black Diablos,MR,Wound Back,Black Diablos Chine,1,70
3318,Black Diablos,MR,Wound Back,Blos Medulla,2,30
3319,Black Diablos,MR,Shiny Drop,Black Diablos Cortex,1,50
3320,Black Diablos,MR,Shiny Drop,Black Diablos Chine,1,28
3321,Black Diablos,MR,Shiny Drop,Large Wyvern Tear,1,22
3322,Black Diablos,MR,Tail Carve,Diablos Tailcase+,1,60
3323,Black Diablos,MR,Tail Carve,Black Diablos Cortex,1,35
3324,Black Diablos,MR,Tail Carve,Large Wyvern Gem,1,5
3325,Black Diablos,MR,Palico Bonus,Black Diablos Cortex,1,50
3326,Black Diablos,MR,Palico Bonus,Black Diablos Chine,1,28
3327,Black Diablos,MR,Palico Bonus,Large Wyvern Tear,1,22
3328,Black Diablos,MR,Plunderblade,Black Diablos Cortex,1,42
3329,Black Diablos,MR,Plunderblade,Black Diablos Chine,1,31
3330,Black Diablos,MR,Plunderblade,Diablos Tailcase+,1,25
3331,Black Diablos,MR,Plunderblade,Large Wyvern Gem,1,2
3332,Black Diablos,MR,Bandit Mantle,Glimmering Scale,1,70
3333,Black Diablos,MR,Bandit Mantle,Giant Scale,1,30
3334,Black Diablos,MR,Hunt (Bronze),Black Diablos Chine,1,33
3335,Black Diablos,MR,Hunt (Bronze),Black Diablos Cortex,1,25
3336,Black Diablos,MR,Hunt (Bronze),Dash Extract,3,15
3337,Black Diablos,MR,Hunt (Bronze),Blackcurl Stouthorn,1,13
3338,Black Diablos,MR,Hunt (Bronze),Blos Medulla,2,9
3339,Black Diablos,MR,Hunt (Bronze),Large Wyvern Gem,1,3
3340,Black Diablos,MR,Hunt (Bronze),Diablos Hardhorn,1,2
3341,Black Diablos,MR,Investigation (Silver),Black Diablos Chine,2,25
3342,Black Diablos,MR,Investigation (Silver),Black Diablos Cortex,2,21
3343,Black Diablos,MR,Investigation (Silver),Diablos Tailcase+,1,18
3344,Black Diablos,MR,Investigation (Silver),Blackcurl Stouthorn,1,16
3345,Black Diablos,MR,Investigation (Silver),Large Wyvern Gem,1,12
3346,Black Diablos,MR,Investigation (Silver),Diablos Hardhorn,1,8
3347,Black Diablos,MR,Investigation (Gold),Blackcurl Stouthorn,1,18
3348,Black Diablos,MR,Investigation (Gold),Diablos Hardhorn,1,18
3349,Black Diablos,MR,Investigation (Gold),Large Wyvern Gem,1,18
3350,Black Diablos,MR,Investigation (Gold),Diablos Tailcase+,1,17
3351,Black Diablos,MR,Investigation (Gold),Black Diablos Chine,3,16
3352,Black Diablos,MR,Investigation (Gold),Black Diablos Cortex,3,13
3353,Black Diablos,MR,Investigation (Purple),Carved Feystone,1,60
3354,Black Diablos,MR,Investigation (Purple),Ancient Feystone,1,30
3355,Black Diablos,MR,Investigation (Purple),Sealed Feystone,1,10
3356,Black Diablos,MR,Guiding Lands (Low),Dragonvein Solidbone,1,63
3357,Black Diablos,MR,Guiding Lands (Low),Blackcurl Tyranthorn,1,37
3358,Black Diablos,MR,Guiding Lands (Mid),Blackcurl Tyranthorn,1,63
3359,Black Diablos,MR,Guiding Lands (Mid),Dragonvein Solidbone,1,37
3360,Black Diablos,MR,Guiding Lands (High),Blackcurl Tyranthorn,1,100
3361,Black Diablos,MR,Guiding Lands (Tempered),Blackcurl Temperhorn,1,59
3362,Black Diablos,MR,Guiding Lands (Tempered),Spiritvein Solidbone,1,28
3363,Black Diablos,MR,Guiding Lands (Tempered),Spiritvein Gem,1,13
3364,Nergigante,HR,Track,Immortal Dragonscale,1,100
3365,Nergigante,HR,Body Carve,Immortal Dragonscale,1,32
3366,Nergigante,HR,Body Carve,Nergigante Carapace,1,24
3367,Nergigante,HR,Body Carve,Nergigante Talon,1,19
3368,Nergigante,HR,Body Carve,Nergigante Regrowth Plate,1,15
3369,Nergigante,HR,Body Carve,Nergigante Horn+,1,8
3370,Nergigante,HR,Body Carve,Nergigante Gem,1,2
3371,Nergigante,HR,Break Horn,Nergigante Horn+,1,66
3372,Nergigante,HR,Break Horn,Nergigante Regrowth Plate,2,34
3373,Nergigante,HR,Break Horns,Nergigante Horn+,1,97
3374,Nergigante,HR,Break Horns,Nergigante Gem,1,3
3375,Nergigante,HR,Shiny Drop,Nergigante Regrowth Plate,1,50
3376,Nergigante,HR,Shiny Drop,Nergigante Talon,1,28
3377,Nergigante,HR,Shiny Drop,Dragon Treasure,1,22
3378,Nergigante,HR,Tail Carve,Nergigante Tail,1,70
3379,Nergigante,HR,Tail Carve,Immortal Dragonscale,1,27
3380,Nergigante,HR,Tail Carve,Nergigante Gem,1,3
3381,Nergigante,HR,Palico Bonus,Nergigante Regrowth Plate,1,50
3382,Nergigante,HR,Palico Bonus,Immortal Dragonscale,1,28
3383,Nergigante,HR,Palico Bonus,Dragon Treasure,1,22
3384,Nergigante,HR,Plunderblade,Immortal Dragonscale,1,41
3385,Nergigante,HR,Plunderblade,Nergigante Carapace,1,33
3386,Nergigante,HR,Plunderblade,Nergigante Regrowth Plate,1,25
3387,Nergigante,HR,Plunderblade,Nergigante Gem,1,1
3388,Nergigante,HR,Bandit Mantle,Lustrous Scale,1,70
3389,Nergigante,HR,Bandit Mantle,Glimmering Scale,1,30
3390,Nergigante,HR,Hunt (Bronze),Nergigante Carapace,1,27
3391,Nergigante,HR,Hunt (Bronze),Immortal Dragonscale,1,22
3392,Nergigante,HR,Hunt (Bronze),Nergigante Regrowth Plate,1,18
3393,Nergigante,HR,Hunt (Bronze),Nergigante Talon,1,13
3394,Nergigante,HR,Hunt (Bronze),Elder Dragon Bone,1,12
3395,Nergigante,HR,Hunt (Bronze),Elder Dragon Blood,1,8
3396,Nergigante,HR,Investigation (Silver),Nergigante Talon,1,20
3397,Nergigante,HR,Investigation (Silver),Nergigante Tail,1,18
3398,Nergigante,HR,Investigation (Silver),Nergigante Horn+,1,18
3399,Nergigante,HR,Investigation (Silver),Nergigante Regrowth Plate,1,16
3400,Nergigante,HR,Investigation (Silver),Nergigante Carapace,2,12
3401,Nergigante,HR,Investigation (Silver),Immortal Dragonscale,2,10
3402,Nergigante,HR,Investigation (Silver),Nergigante Gem,1,6
3403,Nergigante,HR,Investigation (Gold),Nergigante Talon,1,20
3404,Nergigante,HR,Investigation (Gold),Nergigante Horn+,1,17
